Monitor Name,Monitor Identifier,Nitrogen Dioxide Micrograms Per Cubic Metre,Particulate Matter Less Than 10 Micrometres,Sensor Read Time,Sensor Read Day Of Week,Graph Label X,Easting,Northing,Latitude,Longitude,Spatial Accuracy,Location,Last Uploaded,Organisation URI,:@computed_region_hxwp_gyfc,:@computed_region_6i9a_26nj
Endsleigh Gardens,1466150,52.456,9.79,19/3/19 14:00,3,78 Tue 14:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,70.649,,17/3/19 17:00,1,76 Sun 17:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,62.003,,21/3/19 19:00,5,80 Thu 19:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,10.7,8.89,15/3/19 10:00,6,74 Fri 10:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,14.104,8.31,15/3/19 22:00,6,74 Fri 22:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,69.992,,15/3/19 22:00,6,74 Fri 22:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,34.291,,20/3/19 23:00,4,79 Wed 23:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,42.285,,19/3/19 11:00,3,78 Tue 11:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,50.582,16.93,19/3/19 10:00,3,78 Tue 10:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,67.297,,16/3/19 20:00,7,75 Sat 20:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,57.627,,20/3/19 15:00,4,79 Wed 15:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,68.426,,19/3/19 17:00,3,78 Tue 17:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,22.066,11.62,18/3/19 12:00,2,77 Mon 12:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,70.304,,20/3/19 13:00,4,79 Wed 13:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,41.573,,21/3/19 6:00,5,80 Thu 06:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,13.167,,20/3/19 14:00,4,79 Wed 14:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,11.14,8.5,16/3/19 6:00,7,75 Sat 06:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,63.587,4.36,18/3/19 17:00,2,77 Mon 17:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,48.901,,18/3/19 0:00,2,77 Mon 00:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,69.424,,18/3/19 10:00,2,77 Mon 10:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,52.345,,15/3/19 17:00,6,74 Fri 17:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,49.668,,16/3/19 8:00,7,75 Sat 08:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,52.938,,21/3/19 4:00,5,80 Thu 04:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,42.769,,15/3/19 6:00,6,74 Fri 06:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,24.553,7.36,21/3/19 14:00,5,80 Thu 14:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,63.132,,17/3/19 15:00,1,76 Sun 15:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,45.59,1.14,17/3/19 16:00,1,76 Sun 16:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,21.607,3.05,15/3/19 3:00,6,74 Fri 03:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,66.727,,20/3/19 12:00,4,79 Wed 12:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,9.4,7.18,17/3/19 3:00,1,76 Sun 03:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,9.553,5.4,17/3/19 18:00,1,76 Sun 18:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,21.397,1.48,17/3/19 6:00,1,76 Sun 06:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,17.184,6.17,16/3/19 0:00,7,75 Sat 00:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,54.022,,15/3/19 3:00,6,74 Fri 03:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,36.72,,20/3/19 13:00,4,79 Wed 13:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,91.236,,18/3/19 23:00,2,77 Mon 23:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,77.112,,18/3/19 9:00,2,77 Mon 09:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,50.93,,21/3/19 23:00,5,80 Thu 23:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,44.015,,20/3/19 1:00,4,79 Wed 01:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,57.492,,16/3/19 16:00,7,75 Sat 16:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,28.037,,18/3/19 12:00,2,77 Mon 12:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,69.137,,20/3/19 7:00,4,79 Wed 07:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,51.561,,21/3/19 2:00,5,80 Thu 02:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,81.166,,21/3/19 18:00,5,80 Thu 18:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,49.323,,18/3/19 10:00,2,77 Mon 10:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,13.206,8.63,15/3/19 6:00,6,74 Fri 06:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,14.755,5.15,,6,74 Fri 02:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,10.553,5.69,,7,75 Sat 05:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,62.348,,,5,80 Thu 15:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,13.492,7.64,,6,74 Fri 14:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,12.708,33.67,,3,78 Tue 09:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,56.61,,,7,75 Sat 14:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,41.421,,,7,75 Sat 04:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,57.711,,19/3/19 22:00,3,78 Tue 22:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,78.247,,18/3/19 20:00,2,77 Mon 20:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,29.395,,17/3/19 10:00,1,76 Sun 10:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,60.393,8.64,19/3/19 1:00,3,78 Tue 01:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,12.249,21.64,20/3/19 23:00,4,79 Wed 23:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,57.358,,20/3/19 14:00,4,79 Wed 14:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,10.515,1.83,17/3/19 10:00,1,76 Sun 10:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,54.78,,18/3/19 16:00,2,77 Mon 16:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,32.13,,17/3/19 4:00,1,76 Sun 04:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,65.408,,17/3/19 1:00,1,76 Sun 01:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,16.973,,19/3/19 21:00,3,78 Tue 21:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,60.289,,18/3/19 9:00,2,77 Mon 09:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,35.247,,16/3/19 3:00,7,75 Sat 03:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,60.072,,21/3/19 16:00,5,80 Thu 16:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,51.542,,19/3/19 13:00,3,78 Tue 13:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,36.338,,19/3/19 8:00,3,78 Tue 08:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,53.187,,21/3/19 14:00,5,80 Thu 14:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,47.258,,19/3/19 10:00,3,78 Tue 10:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,23.466,,19/3/19 3:00,3,78 Tue 03:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,26.029,,21/3/19 2:00,5,80 Thu 02:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,56.17,,18/3/19 15:00,2,77 Mon 15:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,52.135,,17/3/19 3:00,1,76 Sun 03:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,46.913,,21/3/19 2:00,5,80 Thu 02:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,65.159,,19/3/19 2:00,3,78 Tue 02:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
